customer_id,first_name,last_name,full_name,email,signup_date,country,city,gender,age_group,segment
874,Alex,Brown,Alex Brown,customer_874@example.com,2022-06-25,Colombia,Medellín,Other,25-34,New
876,Jordan,Martinez,Jordan Martinez,customer_876@example.com,2022-01-28,Brazil,Rio de Janeiro,Male,18-24,VIP
877,Pat,Martinez,Pat Martinez,customer_877@example.com,2023-03-15,USA,Miami,Male,25-34,Churn Risk
878,Jamie,Garcia,Jamie Garcia,customer_878@example.com,2023-06-18,Colombia,Bogotá,Other,55+,VIP
879,Taylor,Martinez,Taylor Martinez,customer_879@example.com,2022-03-09,Spain,Madrid,Male,25-34,Active
880,Pat,Johnson,Pat Johnson,customer_880@example.com,2022-01-21,Colombia,Medellín,Other,55+,Active
881,Alex,Miller,Alex Miller,customer_881@example.com,2022-07-07,Mexico,CDMX,Other,35-44,New
882,Chris,Martinez,Chris Martinez,customer_882@example.com,2022-06-25,Colombia,Bogotá,Female,35-44,New
883,Morgan,Johnson,Morgan Johnson,customer_883@example.com,2023-05-10,USA,Miami,Other,45-54,Active
884,Sam,Garcia,Sam Garcia,customer_884@example.com,2022-08-17,USA,New York,Female,45-54,VIP
885,Pat,Davis,Pat Davis,customer_885@example.com,2022-01-12,Spain,Valencia,Other,55+,New
886,Jamie,Johnson,Jamie Johnson,customer_886@example.com,2022-06-20,Mexico,Guadalajara,Male,55+,New
888,Alex,Smith,Alex Smith,customer_888@example.com,2022-04-10,Mexico,CDMX,Female,18-24,Active
889,Jordan,Johnson,Jordan Johnson,customer_889@example.com,2023-04-07,Colombia,Bogotá,Male,25-34,New
891,Chris,Smith,Chris Smith,customer_891@example.com,2022-06-21,Spain,Barcelona,Other,35-44,Active
892,Chris,Lopez,Chris Lopez,customer_892@example.com,2022-11-16,USA,Los Angeles,Female,55+,Active
894,Morgan,Martinez,Morgan Martinez,customer_894@example.com,2023-07-24,Mexico,Guadalajara,Male,18-24,Active
895,Pat,Smith,Pat Smith,customer_895@example.com,2022-04-02,Spain,Valencia,Male,45-54,Active
896,Pat,Brown,Pat Brown,customer_896@example.com,2023-07-11,Brazil,São Paulo,Male,25-34,VIP
897,Sam,Lopez,Sam Lopez,customer_897@example.com,2022-04-24,Colombia,Medellín,Male,35-44,Active
898,Pat,Smith,Pat Smith,customer_898@example.com,2023-01-21,Colombia,Bogotá,Female,35-44,Active
899,Sam,Brown,Sam Brown,customer_899@example.com,2022-10-27,Brazil,São Paulo,Other,18-24,Active
900,Alex,Martinez,Alex Martinez,customer_900@example.com,2023-07-30,Spain,Barcelona,Other,45-54,Churn Risk
902,Jordan,Lopez,Jordan Lopez,customer_902@example.com,2023-08-04,Mexico,Guadalajara,Female,25-34,VIP
903,Morgan,Smith,Morgan Smith,customer_903@example.com,2022-06-11,Mexico,Monterrey,Male,35-44,New
905,Alex,Lopez,Alex Lopez,customer_905@example.com,2023-02-12,USA,Miami,Male,35-44,VIP
906,Chris,Martinez,Chris Martinez,customer_906@example.com,2023-04-29,Mexico,CDMX,Female,35-44,Churn Risk
907,Chris,Brown,Chris Brown,customer_907@example.com,2022-04-10,Mexico,Guadalajara,Female,45-54,Active
908,Pat,Johnson,Pat Johnson,customer_908@example.com,2023-05-06,Spain,Valencia,Other,55+,VIP
909,Morgan,Smith,Morgan Smith,customer_909@example.com,2022-04-25,Mexico,CDMX,Male,35-44,New
910,Jamie,Miller,Jamie Miller,customer_910@example.com,2022-07-30,USA,Los Angeles,Other,35-44,VIP
911,Pat,Garcia,Pat Garcia,customer_911@example.com,2023-11-13,Mexico,Monterrey,Male,45-54,New
912,Jordan,Garcia,Jordan Garcia,customer_912@example.com,2023-09-01,Colombia,Cali,Other,25-34,VIP
913,Chris,Martinez,Chris Martinez,customer_913@example.com,2023-11-20,Brazil,São Paulo,Female,55+,Active
914,Sam,Davis,Sam Davis,customer_914@example.com,2022-01-18,Spain,Madrid,Female,55+,Active
915,Morgan,Smith,Morgan Smith,customer_915@example.com,2023-10-28,Mexico,CDMX,Male,18-24,Active
916,Pat,Lopez,Pat Lopez,customer_916@example.com,2022-02-19,Mexico,CDMX,Female,25-34,VIP
918,Alex,Miller,Alex Miller,customer_918@example.com,2023-03-22,Mexico,Monterrey,Male,25-34,Active
919,Taylor,Garcia,Taylor Garcia,customer_919@example.com,2022-10-05,Mexico,Monterrey,Other,25-34,New
920,Alex,Johnson,Alex Johnson,customer_920@example.com,2023-05-16,Spain,Madrid,Other,35-44,New
921,Alex,Brown,Alex Brown,customer_921@example.com,2022-08-14,Brazil,Rio de Janeiro,Other,25-34,Active
922,Sam,Davis,Sam Davis,customer_922@example.com,2023-09-24,USA,Miami,Other,18-24,Churn Risk
923,Morgan,Smith,Morgan Smith,customer_923@example.com,2023-01-07,USA,Miami,Male,35-44,Churn Risk
925,Taylor,Brown,Taylor Brown,customer_925@example.com,2022-05-09,Colombia,Medellín,Other,45-54,Churn Risk
926,Taylor,Brown,Taylor Brown,customer_926@example.com,2022-10-24,Spain,Barcelona,Female,55+,New
928,Taylor,Garcia,Taylor Garcia,customer_928@example.com,2023-05-18,USA,Miami,Female,55+,Churn Risk
929,Chris,Smith,Chris Smith,customer_929@example.com,2022-10-26,Brazil,Brasilia,Female,18-24,VIP
930,Jamie,Davis,Jamie Davis,customer_930@example.com,2022-06-15,USA,Miami,Other,35-44,VIP
932,Sam,Johnson,Sam Johnson,customer_932@example.com,2022-11-30,Mexico,CDMX,Male,18-24,New
934,Chris,Johnson,Chris Johnson,customer_934@example.com,2023-01-28,USA,Miami,Female,55+,New
935,Sam,Johnson,Sam Johnson,customer_935@example.com,2023-01-14,Colombia,Bogotá,Female,45-54,VIP
936,Alex,Davis,Alex Davis,customer_936@example.com,2023-01-14,Brazil,São Paulo,Female,45-54,Churn Risk
937,Taylor,Johnson,Taylor Johnson,customer_937@example.com,2022-09-05,Brazil,Brasilia,Female,55+,New
939,Jordan,Garcia,Jordan Garcia,customer_939@example.com,2022-12-13,Spain,Valencia,Male,25-34,VIP
940,Pat,Lopez,Pat Lopez,customer_940@example.com,2023-11-08,Colombia,Cali,Other,45-54,VIP
943,Alex,Johnson,Alex Johnson,customer_943@example.com,2023-09-09,USA,Los Angeles,Other,35-44,Active
944,Chris,Brown,Chris Brown,customer_944@example.com,2023-11-23,Spain,Madrid,Male,55+,New
945,Jordan,Lopez,Jordan Lopez,customer_945@example.com,2023-10-22,Brazil,Brasilia,Female,18-24,Active
946,Chris,Lopez,Chris Lopez,customer_946@example.com,2023-11-12,Colombia,Barranquilla,Male,35-44,New
947,Jordan,Brown,Jordan Brown,customer_947@example.com,2023-07-14,Colombia,Cali,Male,18-24,Churn Risk
948,Jordan,Johnson,Jordan Johnson,customer_948@example.com,2022-07-24,USA,Miami,Male,35-44,VIP
949,Jordan,Miller,Jordan Miller,customer_949@example.com,2022-04-14,Spain,Valencia,Female,18-24,VIP
950,Taylor,Martinez,Taylor Martinez,customer_950@example.com,2023-12-18,Mexico,Guadalajara,Male,25-34,Churn Risk
951,Jamie,Miller,Jamie Miller,customer_951@example.com,2023-12-29,Colombia,Medellín,Other,45-54,New
952,Jamie,Johnson,Jamie Johnson,customer_952@example.com,2023-08-12,Mexico,Monterrey,Other,25-34,Churn Risk
953,Morgan,Brown,Morgan Brown,customer_953@example.com,2022-08-02,Brazil,São Paulo,Male,25-34,VIP
954,Chris,Davis,Chris Davis,customer_954@example.com,2023-05-31,Mexico,CDMX,Female,55+,VIP
955,Chris,Brown,Chris Brown,customer_955@example.com,2023-10-25,USA,Miami,Male,18-24,New
956,Alex,Davis,Alex Davis,customer_956@example.com,2022-02-26,Colombia,Bogotá,Other,18-24,Active
957,Sam,Brown,Sam Brown,customer_957@example.com,2022-12-25,Spain,Barcelona,Male,25-34,Churn Risk
958,Jamie,Johnson,Jamie Johnson,customer_958@example.com,2022-03-14,Colombia,Cali,Male,55+,Active
959,Sam,Lopez,Sam Lopez,customer_959@example.com,2023-09-24,Colombia,Cali,Male,25-34,VIP
960,Chris,Johnson,Chris Johnson,customer_960@example.com,2022-12-10,Colombia,Barranquilla,Male,35-44,Churn Risk
961,Jordan,Lopez,Jordan Lopez,customer_961@example.com,2023-01-18,Mexico,CDMX,Male,35-44,Active
962,Alex,Brown,Alex Brown,customer_962@example.com,2023-11-21,Brazil,Brasilia,Other,45-54,VIP
963,Alex,Lopez,Alex Lopez,customer_963@example.com,2022-10-10,Colombia,Barranquilla,Male,25-34,New
964,Jordan,Lopez,Jordan Lopez,customer_964@example.com,2022-09-16,Brazil,São Paulo,Female,18-24,Churn Risk
966,Pat,Brown,Pat Brown,customer_966@example.com,2022-08-14,Colombia,Bogotá,Other,55+,Active
967,Chris,Lopez,Chris Lopez,customer_967@example.com,2023-12-12,Colombia,Medellín,Female,25-34,Churn Risk
968,Jordan,Johnson,Jordan Johnson,customer_968@example.com,2022-09-30,USA,Los Angeles,Female,45-54,VIP
969,Morgan,Lopez,Morgan Lopez,customer_969@example.com,2022-01-25,Mexico,CDMX,Other,45-54,Active
970,Chris,Smith,Chris Smith,customer_970@example.com,2023-05-23,Mexico,CDMX,Other,45-54,Active
971,Sam,Lopez,Sam Lopez,customer_971@example.com,2022-02-22,Mexico,Guadalajara,Other,35-44,Churn Risk
972,Alex,Miller,Alex Miller,customer_972@example.com,2022-04-10,USA,Los Angeles,Female,35-44,VIP
973,Jordan,Davis,Jordan Davis,customer_973@example.com,2023-06-25,USA,New York,Female,35-44,Active
974,Taylor,Davis,Taylor Davis,customer_974@example.com,2022-09-01,Brazil,Rio de Janeiro,Female,25-34,Active
975,Sam,Garcia,Sam Garcia,customer_975@example.com,2023-05-19,USA,Miami,Female,35-44,VIP
976,Jordan,Johnson,Jordan Johnson,customer_976@example.com,2023-03-15,Spain,Valencia,Female,25-34,Active
977,Alex,Garcia,Alex Garcia,customer_977@example.com,2023-01-30,Mexico,Monterrey,Other,45-54,VIP
978,Morgan,Lopez,Morgan Lopez,customer_978@example.com,2023-02-16,USA,New York,Other,18-24,New
979,Morgan,Garcia,Morgan Garcia,customer_979@example.com,2023-07-14,Mexico,Monterrey,Female,55+,VIP
981,Morgan,Brown,Morgan Brown,customer_981@example.com,2022-03-10,Brazil,Rio de Janeiro,Female,18-24,New
982,Jordan,Brown,Jordan Brown,customer_982@example.com,2023-10-20,USA,Los Angeles,Male,35-44,New
983,Morgan,Johnson,Morgan Johnson,customer_983@example.com,2023-06-02,Colombia,Cali,Female,35-44,VIP
984,Chris,Johnson,Chris Johnson,customer_984@example.com,2023-02-03,Brazil,São Paulo,Other,55+,New
985,Taylor,Lopez,Taylor Lopez,customer_985@example.com,2023-02-20,Brazil,Rio de Janeiro,Female,35-44,VIP
986,Jamie,Brown,Jamie Brown,customer_986@example.com,2022-10-07,USA,Miami,Female,25-34,VIP
987,Pat,Miller,Pat Miller,customer_987@example.com,2022-11-17,USA,Miami,Female,45-54,VIP
988,Taylor,Miller,Taylor Miller,customer_988@example.com,2023-01-15,Colombia,Cali,Other,55+,Active
990,Chris,Garcia,Chris Garcia,customer_990@example.com,2022-04-26,USA,Miami,Male,25-34,VIP
991,Pat,Johnson,Pat Johnson,customer_991@example.com,2022-10-07,USA,Miami,Female,55+,New
992,Taylor,Brown,Taylor Brown,customer_992@example.com,2022-11-01,Brazil,Brasilia,Female,25-34,New
993,Morgan,Davis,Morgan Davis,customer_993@example.com,2022-04-02,Spain,Barcelona,Other,45-54,Churn Risk
994,Pat,Martinez,Pat Martinez,customer_994@example.com,2023-05-05,Spain,Barcelona,Female,45-54,VIP
995,Pat,Martinez,Pat Martinez,customer_995@example.com,2022-07-16,Colombia,Cali,Other,45-54,Churn Risk
996,Taylor,Garcia,Taylor Garcia,customer_996@example.com,2022-08-28,Mexico,Guadalajara,Other,35-44,Churn Risk
997,Pat,Johnson,Pat Johnson,customer_997@example.com,2023-02-07,Spain,Valencia,Female,18-24,VIP
998,Alex,Miller,Alex Miller,customer_998@example.com,2022-06-22,USA,Miami,Female,18-24,VIP
999,Sam,Davis,Sam Davis,customer_999@example.com,2022-04-29,Brazil,São Paulo,Other,35-44,VIP
