lead_id,ad_id,lead_date,lead_source,utm_medium,utm_campaign,email,phone,is_mql,converted_to_customer,became_buyer,order_id,customer_id,funnel_stage
15841,358,2023-04-08,Google,email,Campaign_12,user_15841@example.com,300-5828600,1,0,0,,,MQL
15842,96,2023-05-30,Facebook,referral,Campaign_54,user_15842@example.com,300-7083082,1,0,0,,,MQL
15843,98,2023-04-05,Instagram,email,Campaign_29,user_15843@example.com,300-9463971,0,0,0,,,Raw Lead
15844,320,2023-06-09,Email,paid_search,Campaign_27,user_15844@example.com,300-2997960,0,0,0,,,Raw Lead
15845,17,2023-06-27,Instagram,paid_social,Campaign_56,user_15845@example.com,300-7504321,1,0,0,,,MQL
15846,642,2023-03-22,TikTok,referral,Campaign_23,user_15846@example.com,300-6007645,0,0,0,,,Raw Lead
15847,207,2023-04-25,Instagram,email,Campaign_2,user_15847@example.com,300-9017116,0,0,0,,,Raw Lead
15848,112,2023-05-25,TikTok,referral,Campaign_24,user_15848@example.com,300-7227054,0,0,0,,,Raw Lead
15849,206,2023-04-24,TikTok,paid_search,Campaign_1,user_15849@example.com,300-9819560,1,0,0,,,MQL
15850,12,2023-03-27,Email,paid_search,Campaign_11,user_15850@example.com,300-6727666,1,0,0,,,MQL
15851,485,2023-06-30,Instagram,referral,Campaign_37,user_15851@example.com,300-5818242,0,0,0,,,Raw Lead
15852,351,2023-05-10,Email,paid_search,Campaign_12,user_15852@example.com,300-1167375,0,0,0,,,Raw Lead
15853,293,2023-05-23,Facebook,email,Campaign_53,user_15853@example.com,300-5356354,0,0,0,,,Raw Lead
15854,674,2023-05-16,Instagram,referral,Campaign_5,user_15854@example.com,300-6671309,1,0,0,,,MQL
15855,447,2023-05-14,Email,paid_search,Campaign_22,user_15855@example.com,300-2612898,0,0,0,,,Raw Lead
15856,517,2023-03-05,Instagram,referral,Campaign_34,user_15856@example.com,300-7312503,1,1,1,1485,117.0,Customer (Buyer)
15857,46,2023-01-12,Facebook,email,Campaign_34,user_15857@example.com,300-3731299,0,0,0,,,Raw Lead
15858,403,2023-06-02,Email,referral,Campaign_19,user_15858@example.com,300-3880465,1,1,0,,,Customer (No Purchase Yet)
15859,669,2023-04-07,Facebook,email,Campaign_13,user_15859@example.com,300-1232449,1,0,0,,,MQL
15860,447,2023-06-27,Google,email,Campaign_51,user_15860@example.com,300-1211615,0,0,0,,,Raw Lead
15861,415,2023-01-15,Email,paid_search,Campaign_38,user_15861@example.com,300-2652901,1,1,1,1855,922.0,Customer (Buyer)
15862,226,2023-03-20,Instagram,email,Campaign_40,user_15862@example.com,300-3524965,1,0,0,,,MQL
15863,53,2023-05-15,Instagram,email,Campaign_45,user_15863@example.com,300-1552459,0,0,0,,,Raw Lead
15864,565,2023-02-24,Email,email,Campaign_43,user_15864@example.com,300-9549310,0,0,0,,,Raw Lead
15865,679,2023-02-02,Instagram,referral,Campaign_39,user_15865@example.com,300-6029988,1,0,0,,,MQL
15866,224,2023-04-23,Facebook,email,Campaign_17,user_15866@example.com,300-1323090,0,0,0,,,Raw Lead
15867,97,2023-06-25,Instagram,referral,Campaign_9,user_15867@example.com,300-2817286,1,0,0,,,MQL
15868,488,2023-01-27,Instagram,paid_social,Campaign_18,user_15868@example.com,300-4324153,0,0,0,,,Raw Lead
15869,159,2023-05-12,Google,paid_social,Campaign_38,user_15869@example.com,300-1506115,1,0,0,,,MQL
15870,372,2023-03-24,Facebook,paid_search,Campaign_43,user_15870@example.com,300-6993475,1,0,0,,,MQL
15871,308,2023-03-30,Facebook,email,Campaign_39,user_15871@example.com,300-8384663,0,0,0,,,Raw Lead
15872,228,2023-06-09,Email,email,Campaign_19,user_15872@example.com,300-3993315,0,0,0,,,Raw Lead
15873,328,2023-02-19,Instagram,referral,Campaign_30,user_15873@example.com,300-3114014,1,0,0,,,MQL
15874,212,2023-05-27,Facebook,paid_search,Campaign_2,user_15874@example.com,300-4926041,0,0,0,,,Raw Lead
15875,185,2023-02-25,TikTok,email,Campaign_4,user_15875@example.com,300-7390299,0,0,0,,,Raw Lead
15876,382,2023-04-29,Email,paid_search,Campaign_55,user_15876@example.com,300-5338489,1,0,0,,,MQL
15877,354,2023-04-27,Facebook,paid_search,Campaign_5,user_15877@example.com,300-2886334,0,0,0,,,Raw Lead
15878,400,2023-04-24,Google,referral,Campaign_14,user_15878@example.com,300-8622622,0,0,0,,,Raw Lead
15879,107,2023-02-04,TikTok,paid_social,Campaign_54,user_15879@example.com,300-2804212,1,0,0,,,MQL
15880,193,2023-03-15,Google,email,Campaign_20,user_15880@example.com,300-3672561,1,0,0,,,MQL
15881,236,2023-04-05,TikTok,email,Campaign_52,user_15881@example.com,300-6327810,1,0,0,,,MQL
15882,577,2023-04-29,Facebook,paid_search,Campaign_13,user_15882@example.com,300-2139247,0,0,0,,,Raw Lead
15883,314,2023-04-29,Facebook,paid_social,Campaign_32,user_15883@example.com,300-3160131,1,0,0,,,MQL
15884,388,2023-01-30,Facebook,paid_search,Campaign_38,user_15884@example.com,300-4180194,0,0,0,,,Raw Lead
15885,85,2023-02-23,Facebook,paid_social,Campaign_7,user_15885@example.com,300-3180259,0,0,0,,,Raw Lead
15886,445,2023-04-26,TikTok,referral,Campaign_18,user_15886@example.com,300-5999794,1,0,0,,,MQL
15887,232,2023-06-10,Facebook,paid_search,Campaign_54,user_15887@example.com,300-9200364,0,0,0,,,Raw Lead
15888,684,2023-05-28,Instagram,email,Campaign_7,user_15888@example.com,300-7072650,1,1,1,264,816.0,Customer (Buyer)
15889,470,2023-04-27,Email,referral,Campaign_27,user_15889@example.com,300-4895857,0,0,0,,,Raw Lead
15890,197,2023-03-03,Google,paid_search,Campaign_2,user_15890@example.com,300-8131604,0,0,0,,,Raw Lead
15891,121,2023-01-30,Email,referral,Campaign_25,user_15891@example.com,300-2152405,0,0,0,,,Raw Lead
15892,188,2023-04-02,Google,paid_search,Campaign_49,user_15892@example.com,300-1102013,1,1,1,385,323.0,Customer (Buyer)
15893,315,2023-04-06,Instagram,email,Campaign_50,user_15893@example.com,300-2332836,1,0,0,,,MQL
15894,75,2023-03-07,Facebook,paid_social,Campaign_42,user_15894@example.com,300-4912669,0,0,0,,,Raw Lead
15895,210,2023-01-13,Facebook,referral,Campaign_58,user_15895@example.com,300-5325907,0,0,0,,,Raw Lead
15896,433,2023-03-29,Email,email,Campaign_14,user_15896@example.com,300-8663174,1,0,0,,,MQL
15897,125,2023-03-13,Email,paid_social,Campaign_9,user_15897@example.com,300-1335018,0,0,0,,,Raw Lead
15898,10,2023-01-13,Instagram,paid_social,Campaign_53,user_15898@example.com,300-7740308,0,0,0,,,Raw Lead
15899,445,2023-05-06,Email,paid_social,Campaign_52,user_15899@example.com,300-3154903,0,0,0,,,Raw Lead
15900,562,2023-06-04,TikTok,email,Campaign_17,user_15900@example.com,300-7872090,0,0,0,,,Raw Lead
15901,534,2023-02-15,TikTok,paid_social,Campaign_50,user_15901@example.com,300-4344869,0,0,0,,,Raw Lead
15902,563,2023-02-11,Google,paid_search,Campaign_46,user_15902@example.com,300-2912960,1,0,0,,,MQL
15903,673,2023-04-17,TikTok,email,Campaign_43,user_15903@example.com,300-8223611,0,0,0,,,Raw Lead
15904,221,2023-02-16,TikTok,paid_social,Campaign_29,user_15904@example.com,300-2118977,0,0,0,,,Raw Lead
15905,666,2023-02-27,Email,email,Campaign_32,user_15905@example.com,300-5949733,1,0,0,,,MQL
15906,256,2023-03-04,Email,paid_social,Campaign_56,user_15906@example.com,300-7452302,0,0,0,,,Raw Lead
15907,539,2023-05-06,Facebook,referral,Campaign_7,user_15907@example.com,300-6218712,1,0,0,,,MQL
15908,679,2023-05-27,TikTok,paid_search,Campaign_31,user_15908@example.com,300-9448575,0,0,0,,,Raw Lead
15909,622,2023-03-09,Google,paid_social,Campaign_52,user_15909@example.com,300-3081609,0,0,0,,,Raw Lead
15910,436,2023-04-18,TikTok,paid_search,Campaign_6,user_15910@example.com,300-3685108,0,0,0,,,Raw Lead
15911,494,2023-05-07,Facebook,paid_social,Campaign_23,user_15911@example.com,300-5753622,0,0,0,,,Raw Lead
15912,452,2023-02-06,Instagram,paid_search,Campaign_58,user_15912@example.com,300-4654077,0,0,0,,,Raw Lead
15913,131,2023-03-04,Instagram,paid_search,Campaign_8,user_15913@example.com,300-1640009,1,1,0,,,Customer (No Purchase Yet)
15914,15,2023-02-18,Instagram,paid_social,Campaign_50,user_15914@example.com,300-4179830,1,0,0,,,MQL
15915,525,2023-03-29,Facebook,referral,Campaign_27,user_15915@example.com,300-5273645,0,0,0,,,Raw Lead
15916,175,2023-05-18,Instagram,paid_search,Campaign_10,user_15916@example.com,300-4066802,0,0,0,,,Raw Lead
15917,22,2023-03-15,Facebook,referral,Campaign_19,user_15917@example.com,300-6214772,1,1,1,1483,436.0,Customer (Buyer)
15918,609,2023-01-24,TikTok,paid_search,Campaign_54,user_15918@example.com,300-4101093,1,0,0,,,MQL
15919,42,2023-02-16,Instagram,email,Campaign_25,user_15919@example.com,300-2010987,1,0,0,,,MQL
15920,204,2023-02-10,Email,referral,Campaign_28,user_15920@example.com,300-2196670,0,0,0,,,Raw Lead
15921,311,2023-01-21,TikTok,paid_social,Campaign_22,user_15921@example.com,300-7787456,0,0,0,,,Raw Lead
15922,687,2023-02-09,Email,email,Campaign_52,user_15922@example.com,300-8065131,0,0,0,,,Raw Lead
15923,45,2023-04-03,Google,paid_social,Campaign_8,user_15923@example.com,300-2623976,0,0,0,,,Raw Lead
15924,478,2023-06-26,Instagram,referral,Campaign_7,user_15924@example.com,300-3060127,1,1,0,,,Customer (No Purchase Yet)
15925,160,2023-06-07,Facebook,email,Campaign_26,user_15925@example.com,300-6868956,0,0,0,,,Raw Lead
15926,481,2023-03-02,Instagram,paid_social,Campaign_9,user_15926@example.com,300-6053760,0,0,0,,,Raw Lead
15927,381,2023-04-03,Email,paid_search,Campaign_42,user_15927@example.com,300-9723797,1,1,1,1730,27.0,Customer (Buyer)
15928,265,2023-04-24,Facebook,referral,Campaign_22,user_15928@example.com,300-8964788,0,0,0,,,Raw Lead
15929,490,2023-01-24,Facebook,referral,Campaign_16,user_15929@example.com,300-6785213,0,0,0,,,Raw Lead
15930,508,2023-04-07,Google,paid_search,Campaign_55,user_15930@example.com,300-6133076,1,0,0,,,MQL
15931,170,2023-01-18,Google,paid_social,Campaign_25,user_15931@example.com,300-2810387,0,0,0,,,Raw Lead
15932,394,2023-05-01,Instagram,referral,Campaign_6,user_15932@example.com,300-6405170,0,0,0,,,Raw Lead
15933,202,2023-06-01,TikTok,paid_search,Campaign_37,user_15933@example.com,300-6904518,1,0,0,,,MQL
15934,467,2023-02-07,Google,referral,Campaign_4,user_15934@example.com,300-7590879,0,0,0,,,Raw Lead
15935,8,2023-03-06,Google,referral,Campaign_9,user_15935@example.com,300-8219505,0,0,0,,,Raw Lead
15936,266,2023-05-25,Google,paid_search,Campaign_48,user_15936@example.com,300-2577178,1,0,0,,,MQL
15937,328,2023-06-29,Facebook,email,Campaign_25,user_15937@example.com,300-1465811,0,0,0,,,Raw Lead
15938,480,2023-02-02,TikTok,referral,Campaign_11,user_15938@example.com,300-5999145,1,0,0,,,MQL
15939,588,2023-05-03,Email,referral,Campaign_24,user_15939@example.com,300-5066021,0,0,0,,,Raw Lead
15940,447,2023-06-24,Instagram,paid_search,Campaign_55,user_15940@example.com,300-2821585,0,0,0,,,Raw Lead
15941,99,2023-06-20,Email,paid_search,Campaign_32,user_15941@example.com,300-9508289,0,0,0,,,Raw Lead
15942,302,2023-02-25,Google,referral,Campaign_52,user_15942@example.com,300-6462947,0,0,0,,,Raw Lead
15943,554,2023-02-21,Google,paid_social,Campaign_20,user_15943@example.com,300-8079248,0,0,0,,,Raw Lead
15944,598,2023-05-01,Email,paid_social,Campaign_3,user_15944@example.com,300-9527677,0,0,0,,,Raw Lead
15945,423,2023-06-02,Email,referral,Campaign_27,user_15945@example.com,300-9387699,1,1,0,,,Customer (No Purchase Yet)
15946,118,2023-03-03,TikTok,referral,Campaign_46,user_15946@example.com,300-7909867,0,0,0,,,Raw Lead
15947,218,2023-01-13,Google,paid_social,Campaign_15,user_15947@example.com,300-7791941,1,1,1,913,518.0,Customer (Buyer)
15948,626,2023-06-04,Facebook,paid_search,Campaign_47,user_15948@example.com,300-3207499,1,0,0,,,MQL
15949,259,2023-01-31,TikTok,email,Campaign_43,user_15949@example.com,300-9228989,0,0,0,,,Raw Lead
15950,462,2023-01-11,Instagram,referral,Campaign_42,user_15950@example.com,300-9098554,0,0,0,,,Raw Lead
15951,217,2023-01-10,Facebook,paid_social,Campaign_2,user_15951@example.com,300-7610610,0,0,0,,,Raw Lead
15952,421,2023-01-14,Google,email,Campaign_24,user_15952@example.com,300-1176880,0,0,0,,,Raw Lead
15953,252,2023-01-25,Instagram,paid_social,Campaign_26,user_15953@example.com,300-3948143,1,0,0,,,MQL
15954,435,2023-06-12,Google,referral,Campaign_46,user_15954@example.com,300-2074276,1,0,0,,,MQL
15955,595,2023-06-24,Google,email,Campaign_52,user_15955@example.com,300-5450323,1,0,0,,,MQL
15956,17,2023-06-24,Email,paid_social,Campaign_57,user_15956@example.com,300-6589927,1,0,0,,,MQL
15957,72,2023-06-08,Email,email,Campaign_47,user_15957@example.com,300-7433865,1,0,0,,,MQL
15958,550,2023-01-17,TikTok,email,Campaign_14,user_15958@example.com,300-2161984,0,0,0,,,Raw Lead
15959,617,2023-06-11,Google,paid_social,Campaign_59,user_15959@example.com,300-4908665,1,0,0,,,MQL
15960,346,2023-03-20,Facebook,referral,Campaign_23,user_15960@example.com,300-3974731,1,0,0,,,MQL
15961,201,2023-01-08,Facebook,referral,Campaign_36,user_15961@example.com,300-7344284,1,0,0,,,MQL
15962,51,2023-05-29,Google,email,Campaign_33,user_15962@example.com,300-6165189,0,0,0,,,Raw Lead
15963,645,2023-06-04,Email,paid_social,Campaign_24,user_15963@example.com,300-4782655,0,0,0,,,Raw Lead
15964,268,2023-01-16,Instagram,paid_social,Campaign_37,user_15964@example.com,300-4729228,1,0,0,,,MQL
15965,589,2023-02-04,Facebook,paid_social,Campaign_38,user_15965@example.com,300-9873648,1,0,0,,,MQL
15966,352,2023-03-02,Facebook,paid_search,Campaign_26,user_15966@example.com,300-8791608,1,0,0,,,MQL
15967,295,2023-02-07,Email,referral,Campaign_53,user_15967@example.com,300-6495161,0,0,0,,,Raw Lead
15968,134,2023-04-28,Email,paid_search,Campaign_32,user_15968@example.com,300-5674944,0,0,0,,,Raw Lead
15969,411,2023-04-27,Email,email,Campaign_27,user_15969@example.com,300-3505047,0,0,0,,,Raw Lead
15970,615,2023-04-25,TikTok,paid_social,Campaign_10,user_15970@example.com,300-6771975,0,0,0,,,Raw Lead
15971,95,2023-01-05,Email,email,Campaign_34,user_15971@example.com,300-9098370,0,0,0,,,Raw Lead
15972,632,2023-05-24,Instagram,referral,Campaign_5,user_15972@example.com,300-3216290,1,1,1,1005,797.0,Customer (Buyer)
15973,421,2023-03-15,Google,paid_social,Campaign_45,user_15973@example.com,300-3349983,0,0,0,,,Raw Lead
15974,614,2023-06-03,Instagram,paid_social,Campaign_55,user_15974@example.com,300-1248349,1,0,0,,,MQL
15975,75,2023-03-23,TikTok,referral,Campaign_5,user_15975@example.com,300-7446376,0,0,0,,,Raw Lead
15976,472,2023-02-16,Google,email,Campaign_25,user_15976@example.com,300-2220785,1,0,0,,,MQL
15977,274,2023-03-09,TikTok,email,Campaign_42,user_15977@example.com,300-5835760,0,0,0,,,Raw Lead
15978,24,2023-02-04,Facebook,paid_search,Campaign_58,user_15978@example.com,300-4183442,1,0,0,,,MQL
15979,80,2023-03-20,Email,paid_search,Campaign_54,user_15979@example.com,300-8614920,0,0,0,,,Raw Lead
15980,368,2023-02-15,Facebook,email,Campaign_12,user_15980@example.com,300-5789802,0,0,0,,,Raw Lead
15981,666,2023-04-21,TikTok,email,Campaign_17,user_15981@example.com,300-2935490,1,0,0,,,MQL
15982,146,2023-01-29,Instagram,paid_social,Campaign_42,user_15982@example.com,300-5977853,0,0,0,,,Raw Lead
15983,164,2023-05-27,Facebook,paid_social,Campaign_47,user_15983@example.com,300-1494243,0,0,0,,,Raw Lead
15984,139,2023-02-23,TikTok,paid_social,Campaign_58,user_15984@example.com,300-2325012,0,0,0,,,Raw Lead
15985,383,2023-04-30,TikTok,paid_social,Campaign_28,user_15985@example.com,300-5605615,0,0,0,,,Raw Lead
15986,97,2023-04-15,Facebook,email,Campaign_39,user_15986@example.com,300-1760356,0,0,0,,,Raw Lead
15987,368,2023-03-06,TikTok,referral,Campaign_6,user_15987@example.com,300-4639362,0,0,0,,,Raw Lead
15988,352,2023-02-03,TikTok,referral,Campaign_26,user_15988@example.com,300-7473751,1,1,1,1887,935.0,Customer (Buyer)
15989,4,2023-03-02,Facebook,email,Campaign_54,user_15989@example.com,300-7105290,0,0,0,,,Raw Lead
15990,699,2023-05-08,Instagram,referral,Campaign_54,user_15990@example.com,300-1168947,1,0,0,,,MQL
15991,120,2023-06-11,Instagram,referral,Campaign_3,user_15991@example.com,300-1802160,1,1,1,1453,29.0,Customer (Buyer)
15992,306,2023-01-13,Facebook,paid_social,Campaign_34,user_15992@example.com,300-6109620,1,0,0,,,MQL
15993,38,2023-05-29,Google,referral,Campaign_12,user_15993@example.com,300-9331736,1,1,0,,,Customer (No Purchase Yet)
15994,360,2023-01-10,Instagram,paid_social,Campaign_45,user_15994@example.com,300-2921244,0,0,0,,,Raw Lead
15995,677,2023-06-21,Instagram,paid_search,Campaign_47,user_15995@example.com,300-6454647,1,0,0,,,MQL
15996,355,2023-04-17,Facebook,referral,Campaign_16,user_15996@example.com,300-8861489,0,0,0,,,Raw Lead
15997,598,2023-03-20,Facebook,referral,Campaign_47,user_15997@example.com,300-1320537,1,0,0,,,MQL
15998,679,2023-04-08,Email,paid_search,Campaign_54,user_15998@example.com,300-6238108,1,0,0,,,MQL
15999,172,2023-03-20,TikTok,paid_search,Campaign_30,user_15999@example.com,300-1124375,0,0,0,,,Raw Lead
16000,136,2023-02-22,Instagram,email,Campaign_32,user_16000@example.com,300-4643841,0,0,0,,,Raw Lead
16001,243,2023-03-17,Google,paid_social,Campaign_17,user_16001@example.com,300-6064112,0,0,0,,,Raw Lead
16002,50,2023-03-09,TikTok,email,Campaign_6,user_16002@example.com,300-8012664,1,1,0,,,Customer (No Purchase Yet)
16003,456,2023-04-17,Google,referral,Campaign_53,user_16003@example.com,300-4729313,0,0,0,,,Raw Lead
16004,367,2023-05-05,Email,email,Campaign_35,user_16004@example.com,300-1772376,0,0,0,,,Raw Lead
16005,92,2023-06-12,Google,paid_social,Campaign_9,user_16005@example.com,300-1177226,0,0,0,,,Raw Lead
16006,272,2023-03-31,TikTok,paid_search,Campaign_50,user_16006@example.com,300-5905963,1,0,0,,,MQL
16007,331,2023-05-24,Instagram,email,Campaign_10,user_16007@example.com,300-4360192,1,0,0,,,MQL
16008,563,2023-02-18,Instagram,email,Campaign_39,user_16008@example.com,300-1734390,1,1,0,,,Customer (No Purchase Yet)
16009,104,2023-04-18,Instagram,email,Campaign_45,user_16009@example.com,300-4505630,1,1,1,1634,978.0,Customer (Buyer)
16010,277,2023-03-10,TikTok,referral,Campaign_52,user_16010@example.com,300-3138793,0,0,0,,,Raw Lead
16011,657,2023-06-01,TikTok,paid_search,Campaign_31,user_16011@example.com,300-2836879,1,0,0,,,MQL
16012,676,2023-03-28,Google,email,Campaign_30,user_16012@example.com,300-5635411,0,0,0,,,Raw Lead
16013,549,2023-03-05,Instagram,email,Campaign_56,user_16013@example.com,300-2412794,0,0,0,,,Raw Lead
16014,143,2023-01-07,TikTok,paid_social,Campaign_47,user_16014@example.com,300-4382170,1,1,1,1342,962.0,Customer (Buyer)
16015,392,2023-03-07,TikTok,paid_search,Campaign_7,user_16015@example.com,300-7765350,0,0,0,,,Raw Lead
16016,390,2023-05-27,Instagram,email,Campaign_13,user_16016@example.com,300-1801287,1,0,0,,,MQL
16017,578,2023-06-18,Instagram,paid_social,Campaign_44,user_16017@example.com,300-6865141,0,0,0,,,Raw Lead
16018,194,2023-02-24,Google,referral,Campaign_56,user_16018@example.com,300-5391931,1,1,0,,,Customer (No Purchase Yet)
16019,682,2023-04-26,Facebook,email,Campaign_30,user_16019@example.com,300-8910726,1,1,1,1510,25.0,Customer (Buyer)
16020,574,2023-02-15,Email,paid_search,Campaign_33,user_16020@example.com,300-8827538,0,0,0,,,Raw Lead
16021,372,2023-01-14,Instagram,paid_search,Campaign_40,user_16021@example.com,300-5681125,1,0,0,,,MQL
16022,73,2023-01-16,Email,paid_search,Campaign_51,user_16022@example.com,300-6399620,1,1,1,1522,156.0,Customer (Buyer)
16023,260,2023-06-14,Google,paid_social,Campaign_18,user_16023@example.com,300-5150464,1,1,0,,,Customer (No Purchase Yet)
16024,3,2023-05-22,Google,email,Campaign_21,user_16024@example.com,300-6027944,0,0,0,,,Raw Lead
16025,214,2023-06-14,TikTok,paid_search,Campaign_52,user_16025@example.com,300-9785721,1,0,0,,,MQL
16026,556,2023-03-22,Google,email,Campaign_46,user_16026@example.com,300-7796320,1,0,0,,,MQL
16027,71,2023-05-28,Instagram,paid_social,Campaign_29,user_16027@example.com,300-6248508,0,0,0,,,Raw Lead
16028,593,2023-03-11,Facebook,paid_search,Campaign_17,user_16028@example.com,300-1829964,1,0,0,,,MQL
16029,287,2023-02-10,Email,paid_search,Campaign_31,user_16029@example.com,300-1458242,1,1,0,,,Customer (No Purchase Yet)
16030,171,2023-03-05,Facebook,paid_social,Campaign_35,user_16030@example.com,300-2369487,1,0,0,,,MQL
16031,340,2023-02-18,Google,paid_social,Campaign_5,user_16031@example.com,300-5569785,1,1,1,954,771.0,Customer (Buyer)
16032,130,2023-03-31,Google,paid_social,Campaign_40,user_16032@example.com,300-9856012,0,0,0,,,Raw Lead
16033,86,2023-04-07,Facebook,paid_social,Campaign_50,user_16033@example.com,300-8030033,0,0,0,,,Raw Lead
16034,113,2023-06-16,Instagram,email,Campaign_32,user_16034@example.com,300-4618544,0,0,0,,,Raw Lead
16035,291,2023-02-08,TikTok,paid_search,Campaign_60,user_16035@example.com,300-8299584,1,1,1,124,377.0,Customer (Buyer)
16036,298,2023-04-27,Facebook,paid_search,Campaign_52,user_16036@example.com,300-1444059,1,0,0,,,MQL
16037,564,2023-01-27,TikTok,referral,Campaign_31,user_16037@example.com,300-4953498,0,0,0,,,Raw Lead
16038,680,2023-03-23,TikTok,email,Campaign_16,user_16038@example.com,300-7723118,1,0,0,,,MQL
16039,181,2023-05-10,Facebook,email,Campaign_10,user_16039@example.com,300-8483460,1,0,0,,,MQL
16040,368,2023-05-17,Email,referral,Campaign_10,user_16040@example.com,300-4006661,1,1,1,1,720.0,Customer (Buyer)
16041,163,2023-04-20,Email,paid_social,Campaign_3,user_16041@example.com,300-1379783,1,1,1,1033,971.0,Customer (Buyer)
16042,127,2023-05-28,Facebook,paid_search,Campaign_49,user_16042@example.com,300-5169311,1,1,1,1047,672.0,Customer (Buyer)
16043,633,2023-05-01,TikTok,email,Campaign_12,user_16043@example.com,300-2523817,0,0,0,,,Raw Lead
16044,14,2023-03-24,TikTok,paid_search,Campaign_24,user_16044@example.com,300-7290358,0,0,0,,,Raw Lead
16045,514,2023-06-15,Instagram,email,Campaign_26,user_16045@example.com,300-4225009,1,0,0,,,MQL
16046,547,2023-04-01,Instagram,paid_search,Campaign_12,user_16046@example.com,300-8842243,1,1,1,1484,313.0,Customer (Buyer)
16047,364,2023-03-28,Facebook,paid_social,Campaign_57,user_16047@example.com,300-5053032,1,0,0,,,MQL
16048,306,2023-03-21,Instagram,referral,Campaign_26,user_16048@example.com,300-2124622,0,0,0,,,Raw Lead
16049,150,2023-04-27,Google,email,Campaign_33,user_16049@example.com,300-4083788,0,0,0,,,Raw Lead
16050,677,2023-04-07,Email,paid_search,Campaign_40,user_16050@example.com,300-7487948,0,0,0,,,Raw Lead
16051,213,2023-03-10,Facebook,referral,Campaign_11,user_16051@example.com,300-8643145,0,0,0,,,Raw Lead
16052,321,2023-02-05,Facebook,email,Campaign_19,user_16052@example.com,300-7319027,1,0,0,,,MQL
16053,338,2023-06-15,Instagram,paid_social,Campaign_11,user_16053@example.com,300-3478249,0,0,0,,,Raw Lead
16054,33,2023-03-24,Email,paid_social,Campaign_57,user_16054@example.com,300-9673485,0,0,0,,,Raw Lead
16055,349,2023-05-05,Email,referral,Campaign_38,user_16055@example.com,300-5368563,0,0,0,,,Raw Lead
16056,321,2023-05-23,Google,email,Campaign_7,user_16056@example.com,300-1201299,0,0,0,,,Raw Lead
16057,422,2023-06-01,Facebook,email,Campaign_2,user_16057@example.com,300-4525305,0,0,0,,,Raw Lead
16058,170,2023-01-27,Email,paid_social,Campaign_45,user_16058@example.com,300-7163589,1,0,0,,,MQL
16059,288,2023-02-22,Email,paid_search,Campaign_57,user_16059@example.com,300-4569739,1,1,1,1052,403.0,Customer (Buyer)
16060,472,2023-04-23,Facebook,referral,Campaign_45,user_16060@example.com,300-3574982,0,0,0,,,Raw Lead
16061,155,2023-05-11,Email,email,Campaign_33,user_16061@example.com,300-1887592,1,0,0,,,MQL
16062,351,2023-03-07,Google,referral,Campaign_48,user_16062@example.com,300-2587074,1,0,0,,,MQL
16063,293,2023-01-09,Google,email,Campaign_8,user_16063@example.com,300-5386822,0,0,0,,,Raw Lead
16064,96,2023-05-06,Google,email,Campaign_10,user_16064@example.com,300-6158752,1,0,0,,,MQL
16065,334,2023-01-14,Google,paid_search,Campaign_28,user_16065@example.com,300-5389543,1,0,0,,,MQL
16066,334,2023-01-19,TikTok,paid_social,Campaign_15,user_16066@example.com,300-1773496,1,0,0,,,MQL
16067,659,2023-03-02,Facebook,referral,Campaign_60,user_16067@example.com,300-4148074,1,0,0,,,MQL
16068,322,2023-06-14,TikTok,paid_search,Campaign_14,user_16068@example.com,300-3629787,0,0,0,,,Raw Lead
16069,80,2023-01-19,Instagram,referral,Campaign_26,user_16069@example.com,300-1709876,0,0,0,,,Raw Lead
16070,397,2023-03-18,Google,paid_search,Campaign_18,user_16070@example.com,300-2485116,1,0,0,,,MQL
16071,317,2023-05-01,Instagram,paid_social,Campaign_13,user_16071@example.com,300-9469366,0,0,0,,,Raw Lead
16072,166,2023-02-17,Google,paid_social,Campaign_16,user_16072@example.com,300-7517573,0,0,0,,,Raw Lead
16073,525,2023-01-23,Google,paid_search,Campaign_52,user_16073@example.com,300-6332799,0,0,0,,,Raw Lead
16074,253,2023-01-01,Email,referral,Campaign_35,user_16074@example.com,300-2931769,0,0,0,,,Raw Lead
16075,238,2023-03-07,Instagram,referral,Campaign_15,user_16075@example.com,300-6655961,0,0,0,,,Raw Lead
16076,132,2023-04-19,TikTok,referral,Campaign_43,user_16076@example.com,300-2880200,0,0,0,,,Raw Lead
16077,408,2023-06-26,Email,email,Campaign_3,user_16077@example.com,300-4134836,1,0,0,,,MQL
16078,633,2023-01-13,TikTok,referral,Campaign_53,user_16078@example.com,300-3857143,0,0,0,,,Raw Lead
16079,144,2023-05-30,TikTok,paid_social,Campaign_47,user_16079@example.com,300-8485180,1,0,0,,,MQL
16080,517,2023-02-08,Facebook,email,Campaign_15,user_16080@example.com,300-4011964,0,0,0,,,Raw Lead
16081,74,2023-05-11,Google,paid_social,Campaign_17,user_16081@example.com,300-9265796,1,0,0,,,MQL
16082,393,2023-06-30,Facebook,paid_search,Campaign_12,user_16082@example.com,300-4427961,1,1,0,,,Customer (No Purchase Yet)
16083,268,2023-01-01,Facebook,referral,Campaign_13,user_16083@example.com,300-3024312,1,1,0,,,Customer (No Purchase Yet)
16084,221,2023-06-25,Google,email,Campaign_50,user_16084@example.com,300-9472343,1,0,0,,,MQL
